ca_pcgr,ca_ipm,ca_macc,ca_psm,ca_eo,ca_rh,ca_rmi,ca_re,ca_cim,ca_psncc,ca_pa,ca_arat,ca_ipda,ca_mp,ca_ipgm,ca_pe,id
0.0,0.125,0.0,0.544375,0.3333333,0.0,0.3333333,,0.0,0.0,0.0,1.0,1.0,0.0,,0.645764,1452
0.6,0.5,0.0,0.3,0.3333333,0.0,0.3333333,,0.0,0.0,0.0,1.0,1.0,0.2,1.0,0.668704,1453
0.4,0.0,0.25,0.3175,0.3333333,0.0,0.5,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.626227,1454
0.0,0.0,0.0,0.42,0.3333333,0.0,0.5,,0.0,1.0,0.5,1.0,1.0,0.4,1.0,0.827425,1455
0.0,0.125,0.0,0.26875,0.6666667,0.25,0.3333333,,0.0,0.0,0.0,1.0,0.0,0.0,,0.517213,1456
0.0,0.125,0.0,0.209375,0.6666667,0.75,0.3333333,,0.0,0.0,0.5,1.0,1.0,0.0,0.0,0.74019,1457
0.0,0.25,0.25,0.375,0.3333333,0.0,0.3333333,,0.0,0.0,0.0,0.0,0.0,0.0,,0.600843,1458
0.6,0.125,0.75,0.523125,0.3333333,0.5,0.5,0.4,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.447691,1459
0.4,0.25,0.5,0.25,0.6666667,0.25,0.3333333,,0.0,0.0,1.0,1.0,1.0,0.2,,0.700902,1460
0.2,0.0,0.25,0.3,0.3333333,0.0,0.5,,1.0,0.0,0.0,1.0,1.0,1.0,0.1573034,0.553352,1461
0.6,0.0,0.25,0.26875,0.3333333,0.0,0.3333333,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.645243,1462
0.2,0.5,0.5,0.319375,0.3333333,0.0,0.1666667,,0.0,0.0,0.5,1.0,1.0,0.0,1.0,0.61717,1463
0.0,0.125,0.0,0.13125,0.3333333,0.0,0.3333333,,0.0,0.0,0.0,1.0,0.0,0.0,,0.61657,1464
0.2,0.125,0.25,0.378125,0.3333333,0.3333333,0.5,,0.0,0.0,0.0,1.0,1.0,1.0,0.4,0.551614,1465
1.0,0.125,0.5,0.266875,0.6666667,0.25,0.5,,0.0,1.0,0.0,1.0,0.6666667,0.0,,0.668961,1466
0.0,0.125,0.0,0.221875,0.3333333,0.25,0.5,,0.0,1.0,0.5,1.0,1.0,0.2,,0.554108,1467
0.0,0.0,0.25,0.0629375,0.6666667,0.25,0.6666667,,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.627901,1468
0.4,0.125,0.25,0.305625,0.6666667,0.25,0.6666667,,0.0,0.0,0.0,1.0,0.3333333,1.0,0.875,0.638103,1469
0.6,0.25,0.75,0.41875,0.3333333,0.0,0.5,,0.0,1.0,0.0,1.0,1.0,0.2,0.0,0.657869,1470
0.4,0.0,0.0,0.353125,0.3333333,0.0,0.5,,0.0,0.0,0.0,1.0,1.0,0.0,,0.756051,1471
0.2,0.25,0.25,0.16375,0.6666667,0.25,0.8333333,,1.0,1.0,0.0,1.0,0.6666667,0.2,,0.613916,1472
0.0,0.125,0.25,0.290625,0.6666667,0.5,0.6666667,,1.0,0.0,0.5,1.0,1.0,0.0,1.0,0.519188,1473
0.2,0.125,0.0,0.428125,0.3333333,0.0,0.3333333,,0.0,0.0,0.0,1.0,1.0,0.2,,0.66807,1474
0.0,0.0,0.25,0.446875,0.0,0.0,0.5,,0.0,0.0,0.0,1.0,0.6666667,0.0,,0.732403,1475
0.6,0.25,0.75,0.45,0.3333333,0.25,0.1666667,,0.0,0.0,0.0,0.0,0.0,0.0,,0.583265,1476
0.0,0.0,0.25,0.23125,0.3333333,0.0,0.3333333,,1.0,0.0,0.0,0.0,0.6666667,0.4,1.0,0.692241,1477
0.0,0.0,0.0,0.164375,0.3333333,0.0,0.5,,0.0,0.0,0.0,1.0,1.0,0.0,,0.573568,1478
0.0,0.0,0.0,0.41875,0.3333333,0.0,0.3333333,,0.0,0.0,0.0,1.0,1.0,0.0,,0.624225,1479
0.0,0.375,0.25,0.2625,1.0,0.75,0.6666667,,0.0,1.0,0.0,1.0,1.0,0.6,,0.655597,1480
0.8,0.125,1.0,0.6375,0.6666667,1.0,0.8333333,,0.0,1.0,0.0,1.0,1.0,0.6,0.047619,0.63261,1481
0.0,0.0,0.0,0.55,0.3333333,0.25,0.5,,1.0,0.0,0.0,1.0,1.0,0.8,1.0,0.734769,1482
0.4,0.0,0.0,0.34375,0.3333333,0.0,0.3333333,,1.0,0.0,0.0,1.0,0.6666667,0.0,,0.696819,1483
0.0,0.0,0.0,0.3216813,0.3333333,0.0,0.3333333,,0.0,0.0,0.0,1.0,0.0,0.0,,0.610249,1484
0.6,0.0,0.5,0.4125,0.3333333,0.25,0.5,,0.0,1.0,0.0,1.0,0.6666667,0.0,,0.590946,1485
0.2,0.0,0.0,0.4375,0.6666667,0.25,0.5,,0.0,0.0,0.0,1.0,0.0,0.0,,0.63385,1486
0.0,0.125,0.25,0.225,0.3333333,0.0,0.3333333,,0.0,0.0,0.0,1.0,0.6666667,0.0,,0.658458,1487
0.0,0.125,0.25,0.35625,0.3333333,0.0,0.1666667,,0.0,0.0,0.0,1.0,0.6666667,0.0,,0.679418,1488
0.0,0.125,0.0,0.21085,0.6666667,0.25,0.5,,1.0,0.0,0.0,1.0,1.0,1.0,,0.693325,1489
0.0,0.125,0.0,0.36875,0.3333333,0.0,0.3333333,,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.620992,1490
0.0,0.0,0.0,0.25625,0.6666667,0.75,0.5,,0.0,0.0,0.0,0.5,0.3333333,0.0,,0.560839,1491
0.4,0.125,0.25,0.5634187,0.3333333,0.5,0.5,,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.674806,1492
0.0,0.125,0.25,0.325,0.0,0.0,0.5,,0.0,0.0,0.0,1.0,1.0,0.0,,0.664011,1493
0.0,0.125,0.0,0.184375,0.3333333,0.0,0.5,,0.0,0.0,0.0,1.0,1.0,0.0,,0.551696,1494
0.0,0.0,0.0,0.24375,0.3333333,0.0,0.5,,0.0,0.0,0.0,0.0,0.6666667,0.0,,0.567087,1495
0.0,0.0,0.0,0.209375,0.3333333,0.0,0.5,,0.0,0.0,0.0,1.0,0.6666667,0.0,,0.585724,1496
0.0,0.0,0.25,0.53125,0.3333333,0.25,0.3333333,,0.0,0.0,0.0,1.0,0.3333333,0.4,0.775,0.600604,1497
0.4,0.125,0.0,0.3375,0.3333333,0.0,0.3333333,,0.0,0.0,0.0,1.0,1.0,0.2,,0.532173,1498
0.0,0.125,0.25,0.178125,0.6666667,0.25,0.3333333,,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.56392,1499
0.2,0.25,0.25,0.33875,0.3333333,0.0,0.5,,0.0,0.0,0.0,1.0,0.6666667,0.0,,0.590001,1500
0.2,0.0,0.0,0.40375,0.3333333,0.0,0.3333333,,1.0,0.0,0.0,1.0,1.0,0.2,,0.685383,1501
0.0,0.125,0.0,0.403125,0.3333333,0.25,0.5,,0.0,0.0,1.0,1.0,1.0,0.4,,0.642551,1502
0.6,0.0,0.75,0.5275,0.3333333,0.5,0.5,,0.0,0.0,0.5,1.0,1.0,0.2,,0.544225,1503
0.0,0.0,0.0,0.255,0.3333333,0.0,0.3333333,,0.0,0.0,0.5,1.0,0.6666667,0.2,,0.650047,1504
0.6,0.0,0.5,0.4310938,1.0,1.0,0.8333333,,0.0,0.0,0.0,1.0,1.0,0.4,1.0,0.542033,1505
0.0,0.125,0.0,0.230625,0.3333333,0.0,0.3333333,,0.0,0.0,0.5,1.0,0.6666667,0.0,,0.453167,1506
1.0,0.25,0.0,0.06875,0.0,0.0,0.5,,0.0,0.0,0.0,1.0,1.0,0.2,,0.593985,1507
0.4,0.125,0.75,0.41875,0.6666667,0.5,0.6666667,,0.0,1.0,0.0,1.0,0.0,0.0,,0.724554,1508
1.0,0.25,0.75,0.65,0.6666667,0.0,0.5,,1.0,1.0,0.0,1.0,1.0,0.0,,0.686512,1509
0.0,0.25,0.0,0.29375,0.3333333,0.0,0.3333333,,0.0,0.0,0.5,1.0,1.0,0.0,,0.719229,1510
0.6,0.25,0.25,0.34375,0.3333333,0.0,0.3333333,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.639984,1511
0.0,0.25,0.25,0.284375,0.3333333,0.0,0.1666667,,0.0,0.0,0.0,1.0,1.0,0.0,,0.616121,1512
0.0,0.0,0.25,0.3125,0.6666667,0.5,0.3333333,,0.0,0.0,0.0,1.0,1.0,0.0,,0.752609,1513
0.4,0.25,0.0,0.305625,0.0,0.25,0.3333333,,0.0,0.0,0.5,1.0,0.0,0.0,,0.641921,1514
0.0,0.0,0.25,0.390625,0.3333333,0.0,0.3333333,,0.0,0.0,0.0,1.0,0.0,0.0,,0.620596,1515
0.0,0.125,0.0,0.175,0.3333333,0.0,0.3333333,,1.0,0.0,0.0,1.0,1.0,0.0,,0.653366,1516
0.4,0.0,0.25,0.140625,0.6666667,0.25,0.5,,0.0,0.0,0.0,1.0,0.6666667,0.6,1.0,0.526124,1517
0.8,0.125,0.5,0.23125,0.6666667,0.5,0.5,,0.0,0.0,0.0,0.5,1.0,0.0,,0.704384,1518
0.2,0.0,0.0,0.133125,1.0,0.25,0.3333333,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.496177,1519
0.2,0.0,0.25,0.265,0.3333333,0.5,0.5,,0.0,0.0,0.5,1.0,0.6666667,0.2,0.204,0.669941,1520
0.0,0.0,0.0,0.25625,0.3333333,0.0,0.3333333,,0.0,0.0,0.0,1.0,0.0,0.0,,0.539384,1521
0.2,0.375,0.0,0.449375,0.3333333,0.5,0.5,,0.0,0.0,1.0,1.0,1.0,0.2,0.0,0.654137,1522
0.4,0.25,0.25,0.209375,0.3333333,0.0,0.5,,1.0,0.0,0.5,1.0,1.0,0.2,,0.650968,1523
0.0,0.25,0.5,0.4575,0.6666667,0.25,0.6666667,,0.0,0.0,0.5,1.0,1.0,0.4,1.0,0.584745,1524
0.0,0.375,0.75,0.35,0.6666667,0.5,0.1666667,,0.0,1.0,0.0,1.0,0.0,0.4,,0.747997,1525
0.0,0.0,0.25,0.425,0.3333333,0.0,0.5,,0.0,0.0,0.0,1.0,1.0,0.4,1.0,0.535521,1526
0.4,0.5,0.5,0.4809438,0.5,1.0,0.8333333,0.4,0.0,0.0,0.0,1.0,1.0,0.8,0.0,0.574984,1527
0.0,0.0,0.25,0.305625,0.3333333,0.0,0.5,,0.0,0.0,0.0,0.5,1.0,0.0,,0.761242,1528
0.6,0.125,0.5,0.33125,0.6666667,0.75,0.6666667,,0.0,1.0,0.0,1.0,0.3333333,0.0,,0.625438,1529
0.2,0.5,0.0,0.4725,0.3333333,0.25,0.3333333,,0.0,0.0,0.0,1.0,0.0,0.0,,0.652909,1530
0.4,0.125,0.25,0.41625,0.3333333,0.25,0.5,,1.0,1.0,0.5,1.0,1.0,0.8,1.0,0.600158,1531
0.2,0.0,0.25,0.38625,0.6666667,0.75,0.3333333,,1.0,0.0,0.0,1.0,1.0,0.0,,0.700036,1532
0.0,0.0,0.0,0.24375,0.6666667,0.5,0.3333333,,1.0,0.0,0.0,1.0,0.6666667,0.0,,0.652344,1533
1.0,0.25,0.5,0.45625,0.0,0.0,0.5,,0.0,0.0,0.0,1.0,0.3333333,0.4,1.0,0.583068,1534
0.4,0.0,0.25,0.171875,0.3333333,0.0,0.1666667,,0.0,1.0,0.0,0.0,0.0,0.8,,0.724312,1535
1.0,0.125,0.25,0.140625,0.6666667,0.5,0.8333333,,0.0,1.0,0.0,1.0,1.0,0.2,1.0,0.582588,1536
0.0,0.25,0.0,0.271875,0.3333333,0.0,0.3333333,,0.0,0.0,0.0,0.5,0.6666667,0.0,,0.703267,1537
0.4,0.0,0.5,0.4,0.3333333,0.0,0.5,,0.0,1.0,0.5,1.0,1.0,0.8,1.0,0.61241,1538
0.0,0.0,0.0,0.2875,0.3333333,0.0,0.5,,0.0,0.0,0.0,1.0,0.6666667,0.0,,0.636175,1539
0.4,0.0,0.5,0.23125,0.3333333,0.0,0.5,,0.0,0.0,0.5,1.0,0.0,0.0,,0.657795,1540
0.2,0.25,0.25,0.43875,0.3333333,0.0,0.3333333,,0.0,0.0,0.0,1.0,1.0,0.2,,0.645468,1541
0.0,0.0,0.5,0.26875,0.3333333,0.0,0.5,,0.0,0.0,0.0,1.0,1.0,0.4,,0.508297,1542
0.2,0.375,0.75,0.2875,0.3333333,0.0,0.3333333,,0.0,1.0,0.0,1.0,1.0,0.2,,0.640881,1543
0.4,0.375,0.25,0.2125,0.3333333,0.0,0.1666667,,0.0,0.0,0.0,1.0,0.0,0.0,,0.636667,1544
0.4,0.25,0.25,0.3875,0.6666667,0.5,0.6666667,,0.0,0.0,0.0,1.0,0.3333333,0.2,0.2,0.472294,1545
0.2,0.0,0.25,0.4125,0.6666667,0.25,0.5,,0.0,0.0,0.0,1.0,1.0,0.0,,0.675473,1546
0.0,0.0,0.0,0.38125,0.3333333,0.0,0.1666667,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.539364,1547
0.6,0.25,1.0,0.61875,0.6666667,0.75,0.6666667,,0.0,1.0,0.0,1.0,0.6666667,0.0,,0.700201,1548
0.0,0.25,0.25,0.3625,0.3333333,0.25,0.5,,0.0,0.0,0.0,1.0,1.0,0.0,,0.726397,1549
0.0,0.125,0.5,0.1875,0.3333333,0.0,0.3333333,,0.0,0.0,0.0,1.0,1.0,0.0,,0.66165,1550
0.8,0.0,0.0,0.28125,0.6666667,0.25,0.1666667,,0.0,0.0,0.0,1.0,0.3333333,0.0,1.0,0.66005,1551
0.4,0.25,0.5,0.18125,0.3333333,0.0,0.5,,0.0,0.0,0.5,1.0,1.0,0.0,,0.66125,1552
0.0,0.375,0.0,0.365625,0.6666667,0.25,0.5,,1.0,0.0,0.5,1.0,0.6666667,0.0,,0.589793,1553
0.0,0.0,0.5,0.316875,0.6666667,0.5,0.5,,0.0,1.0,0.0,1.0,0.6666667,0.0,,0.651099,1554
0.0,0.125,0.25,0.215625,0.6666667,0.5,0.5,,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.64965,1555
0.0,0.0,0.0,0.325,0.6666667,0.5,0.6666667,,0.0,0.0,0.0,1.0,0.3333333,0.0,,0.69697,1556
0.6,0.125,0.5,0.35,0.3333333,0.25,0.3333333,,1.0,1.0,0.0,1.0,0.0,0.4,,0.655075,1557
0.0,0.125,0.25,0.1125,0.3333333,0.0,0.3333333,,0.0,0.0,0.0,1.0,1.0,0.2,,0.717826,1558
0.0,0.125,0.0,0.15,0.3333333,0.0,0.3333333,,0.0,0.0,0.0,1.0,1.0,0.4,1.0,0.406227,1559
0.0,0.0,0.0,0.420625,0.3333333,0.0,0.3333333,,0.0,0.0,0.0,1.0,0.0,0.0,,0.661017,1560
0.0,0.125,0.25,0.633125,0.6666667,0.5,0.6666667,,0.0,0.0,0.0,1.0,0.0,0.0,,0.651818,1561
0.2,0.125,0.25,0.226875,0.3333333,0.75,0.3333333,,1.0,0.0,0.0,1.0,1.0,0.0,,0.686515,1562
0.2,0.5,0.25,0.325,0.6666667,0.0,0.3333333,,0.0,1.0,0.0,1.0,1.0,0.0,,0.649874,1563
0.6,0.375,0.0,0.35,0.3333333,0.25,0.5,,0.0,0.0,0.5,1.0,1.0,0.2,,0.62932,1564
0.0,0.125,0.5,0.41875,0.6666667,1.0,0.6666667,,0.0,0.0,0.0,1.0,1.0,0.4,,0.687098,1565
0.2,0.125,0.25,0.393125,0.6666667,0.5,0.6666667,,0.0,0.0,0.5,1.0,0.6666667,0.2,,0.61645,1566
0.0,0.125,0.0,0.39875,0.3333333,0.0,0.3333333,,0.0,0.0,0.0,1.0,1.0,0.0,,0.690096,1567
0.0,0.25,0.0,0.303125,0.3333333,0.5,0.3333333,,0.0,0.0,0.0,1.0,0.6666667,1.0,,0.62246,1568
0.0,0.0,0.25,0.4225,0.3333333,0.0,0.3333333,,0.0,0.0,0.0,1.0,0.0,0.0,,0.635932,1569
0.4,0.5,0.25,0.5815063,0.6666667,0.75,0.6666667,,0.0,1.0,1.0,1.0,0.0,0.0,,0.648927,1570
0.2,0.0,0.25,0.3125,0.3333333,0.0,0.3333333,,0.0,0.0,0.0,0.5,0.6666667,0.0,,0.615914,1571
0.0,0.125,0.25,0.22625,0.3333333,0.25,0.3333333,,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.57613,1572
0.2,0.125,0.0,0.184375,0.6666667,0.5,0.5,,0.0,0.0,0.0,1.0,1.0,0.8,0.0,0.703975,1573
0.4,0.0,0.25,0.371875,0.6666667,0.5,0.5,,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.714423,1574
0.0,0.0,0.25,0.19375,0.6666667,0.0,0.3333333,,0.0,0.0,0.0,1.0,0.6666667,0.0,,0.747791,1575
0.0,0.125,0.5,0.21875,0.3333333,0.25,0.3333333,,1.0,0.0,0.0,0.5,0.3333333,0.6,0.4444444,0.772606,1576
0.0,0.125,0.25,0.225,0.3333333,0.0,0.5,,1.0,0.0,0.0,0.5,0.3333333,0.0,,0.66711,1577
0.0,0.0,0.75,0.38125,0.3333333,0.0,0.5,,0.0,0.0,0.0,1.0,1.0,0.0,,0.596101,1578
0.0,0.0,0.5,0.459375,0.3333333,0.0,0.3333333,,0.0,1.0,0.0,1.0,0.6666667,0.4,0.9090909,0.650303,1579
0.4,0.5,0.75,0.875,0.3333333,0.5,0.5,0.8,1.0,0.0,1.0,1.0,1.0,0.8,1.0,0.515504,1580
0.0,0.0,0.0,0.1875,0.3333333,0.0,0.5,,0.0,0.0,0.0,1.0,1.0,0.6,,0.68172,1581
0.0,0.0,0.0,0.2173187,0.3333333,0.25,0.5,,1.0,0.0,0.0,0.5,0.0,0.2,,0.603194,1582
0.0,0.0,0.25,0.2875,0.3333333,0.0,0.5,,0.0,0.0,0.5,0.0,1.0,0.2,1.0,0.630277,1583
0.0,0.0,0.25,0.21875,0.3333333,0.0,0.3333333,,0.0,0.0,0.0,1.0,0.6666667,0.0,,0.591961,1584
0.0,0.0,0.0,0.26875,0.6666667,0.25,0.1666667,,0.0,0.0,0.0,0.0,0.0,0.2,1.0,0.625709,1585
0.0,0.0,0.25,0.240625,0.3333333,0.25,0.3333333,,0.0,1.0,0.0,0.0,0.0,0.0,,0.688613,1586
0.0,0.125,0.25,0.35625,0.3333333,0.25,0.5,,1.0,1.0,0.0,1.0,1.0,0.0,,0.687879,1587
0.0,0.125,0.0,0.258125,0.3333333,0.0,0.3333333,,0.0,0.0,0.0,1.0,1.0,0.0,,0.687927,1588
0.4,0.125,0.5,0.375,0.3333333,0.25,0.3333333,,0.0,0.0,0.0,1.0,1.0,0.2,,0.578223,1589
0.6,0.0,0.5,0.571875,0.3333333,0.0,0.1666667,,0.0,1.0,0.0,0.0,0.3333333,0.2,,0.624754,1590
0.0,0.125,0.0,0.25625,0.3333333,0.5,0.5,,0.0,0.0,0.5,0.0,0.0,0.0,,0.598505,1591
0.0,0.125,0.0,0.4375,0.3333333,0.0,0.3333333,,0.0,0.0,0.0,0.0,0.3333333,0.2,,0.7557,1592
0.0,0.0,0.25,0.40625,0.3333333,0.5,0.5,,0.0,0.0,0.0,1.0,1.0,0.8,0.7291667,0.702796,1593
0.6,0.0,0.5,0.3875,0.3333333,0.5,0.3333333,,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.581717,1594
0.2,0.125,0.0,0.1625,0.3333333,0.0,0.5,,1.0,0.0,0.0,1.0,0.6666667,0.0,,0.661877,1595
0.0,0.0,0.0,0.171875,0.3333333,0.0,0.5,,0.0,0.0,0.0,1.0,0.3333333,0.0,,0.640417,1596
0.0,0.0,0.25,0.28125,0.3333333,0.0,0.3333333,,0.0,0.0,0.0,1.0,0.6666667,0.2,,0.781169,1597
0.0,0.125,0.25,0.29375,0.3333333,0.0,0.1666667,,0.0,0.0,0.0,1.0,1.0,0.0,,0.58631,1598
0.4,0.25,0.25,0.12625,0.3333333,0.0,0.5,,0.0,0.0,0.0,1.0,0.6666667,0.0,,0.573307,1599
0.0,0.125,0.25,0.271875,0.3333333,0.75,0.3333333,,0.0,0.0,0.0,1.0,1.0,0.0,,0.677606,1600
0.2,0.0,0.25,0.196875,0.3333333,0.0,0.5,,1.0,1.0,0.0,1.0,0.6666667,0.8,,0.608469,1601
0.0,0.25,0.0,0.309375,0.3333333,0.0,0.1666667,,0.0,0.0,0.0,1.0,1.0,0.0,,0.684695,1602
0.0,0.25,0.25,0.1675,0.6666667,1.0,0.5,,0.0,0.0,0.5,1.0,1.0,0.8,,0.678349,1603
0.0,0.125,0.0,0.255,0.3333333,0.0,0.3333333,,0.0,0.0,0.0,1.0,1.0,0.0,,0.730496,1604
0.0,0.125,0.25,0.28875,0.3333333,0.0,0.3333333,,0.0,0.0,0.0,1.0,0.3333333,0.0,,0.631099,1605
0.4,0.375,0.5,0.415625,0.3333333,0.25,0.3333333,,0.0,1.0,0.0,1.0,1.0,0.0,,0.695054,1606
0.4,0.0,0.0,0.2875,0.3333333,0.0,0.5,,0.0,0.0,0.0,0.0,0.0,0.2,,0.712726,1607
0.0,0.125,0.25,0.8,0.3333333,0.0,0.5,,0.0,0.0,0.0,1.0,1.0,0.2,,0.673095,1608
0.0,0.0,0.0,0.0902188,0.6666667,0.25,0.8333333,,0.0,0.0,0.0,1.0,1.0,0.4,,0.676289,1609
0.0,0.0,0.25,0.2375,0.3333333,0.0,0.3333333,,0.0,0.0,0.0,1.0,1.0,0.2,1.0,0.616409,1610
0.4,0.125,0.25,0.325,0.3333333,0.0,0.5,,0.0,0.0,0.5,1.0,0.0,0.8,,0.664741,1611
0.4,0.125,0.5,0.29375,0.6666667,0.25,0.5,,0.0,0.0,0.0,1.0,1.0,0.6,0.7537314,0.63836,1612
0.6,0.0,0.5,0.3875,0.0,0.0,0.3333333,,0.0,0.0,0.5,1.0,1.0,0.2,,0.545674,1613
0.2,0.25,0.0,0.493125,0.6666667,0.25,0.8333333,0.6,1.0,0.0,1.0,1.0,1.0,0.6,1.0,0.529703,1614
0.0,0.25,0.0,0.16875,0.6666667,0.25,0.5,,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.68124,1615
0.0,0.125,0.0,0.4,0.3333333,0.0,0.1666667,,0.0,0.0,0.0,1.0,0.6666667,0.4,,0.679277,1616
0.4,0.125,0.25,0.31875,0.3333333,0.0,0.5,,0.0,1.0,0.0,1.0,1.0,0.4,1.0,0.731784,1617
0.0,0.0,0.5,0.396875,0.3333333,0.0,0.3333333,,0.0,0.0,0.0,1.0,1.0,0.2,1.0,0.66724,1618
0.0,0.125,0.0,0.340625,0.3333333,0.0,0.3333333,,0.0,0.0,0.5,1.0,1.0,0.0,,0.680439,1619
0.2,0.125,0.0,0.42875,0.3333333,0.0,0.3333333,,0.0,0.0,0.0,1.0,0.3333333,0.0,,0.63707,1620
0.0,0.25,0.5,0.429375,0.3333333,0.25,0.3333333,,0.0,1.0,0.0,1.0,0.0,0.0,,0.602906,1621
0.0,0.0,0.25,0.2,0.6666667,0.25,0.3333333,,1.0,0.0,0.0,0.0,0.0,0.0,,0.710719,1622
0.0,0.0,0.0,0.453125,0.3333333,0.25,0.3333333,,0.0,0.0,0.5,1.0,1.0,0.0,,0.579676,1623
0.0,0.25,0.5,0.303125,0.3333333,0.0,0.3333333,,1.0,1.0,0.0,1.0,0.3333333,0.2,,0.681565,1624
0.0,0.125,0.25,0.12375,0.3333333,0.0,0.5,,0.0,0.0,0.0,1.0,1.0,0.2,,0.664021,1625
0.0,0.125,0.0,0.225,0.3333333,0.0,0.5,,0.0,0.0,0.0,1.0,0.0,0.0,,0.536623,1626
0.4,0.0,0.0,0.45,0.3333333,0.25,0.3333333,,0.0,1.0,0.0,1.0,1.0,1.0,0.2,0.744271,1627
1.0,0.375,0.5,0.340625,0.3333333,0.0,0.1666667,,1.0,0.0,0.0,1.0,1.0,0.0,,0.479093,1628
0.0,0.0,0.25,0.2375,0.3333333,0.25,0.5,,1.0,0.0,1.0,1.0,1.0,0.8,1.0,0.595267,1629
0.4,0.0,0.25,0.2525,0.6666667,0.3333333,0.6666667,,0.0,1.0,0.0,1.0,1.0,0.6,0.0,0.668916,1630
0.0,0.0,0.25,0.041875,0.3333333,0.5,0.3333333,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.629208,1631
0.8,0.375,0.5,0.2625,0.3333333,0.0,0.3333333,,0.0,1.0,0.0,1.0,1.0,0.4,1.0,0.586629,1632
0.0,0.125,0.0,0.39375,0.6666667,0.5,0.6666667,,1.0,0.0,0.0,1.0,1.0,0.2,1.0,0.6144,1633
0.6,0.125,0.0,0.384375,0.6666667,0.75,0.5,,0.0,0.0,0.0,1.0,1.0,0.0,,0.636748,1634
0.4,0.25,1.0,0.30625,0.3333333,0.0,0.3333333,,0.0,1.0,0.0,1.0,0.0,1.0,,0.66969,1635
0.2,0.0,0.0,0.346875,0.3333333,0.0,0.3333333,,0.0,0.0,0.0,1.0,1.0,0.0,,0.65952,1636
0.0,0.125,0.25,0.25,0.3333333,0.25,0.3333333,,0.0,0.0,0.0,1.0,1.0,0.2,,0.607526,1637
0.4,0.0,0.25,0.328125,0.3333333,0.0,0.5,,0.0,0.0,0.0,0.0,0.0,0.6,,0.581743,1638
0.2,0.25,0.0,0.5175,0.6666667,0.5,0.8333333,,1.0,0.0,0.0,1.0,1.0,0.6,,0.67447,1639
0.0,0.25,0.25,0.59375,0.6666667,0.25,0.8333333,,0.0,0.0,0.5,1.0,1.0,0.0,,0.685181,1640
0.2,0.0,0.25,0.4275,0.3333333,0.0,0.5,,0.0,0.0,0.5,1.0,1.0,0.6,,0.630633,1641
0.2,0.0,0.25,0.254375,0.3333333,0.0,0.3333333,,0.0,0.0,0.0,1.0,0.6666667,0.0,,0.667102,1642
0.0,0.0,0.0,0.3375,0.3333333,0.0,0.3333333,,0.0,0.0,0.0,1.0,1.0,0.0,,0.664723,1643
0.2,0.0,0.0,0.3125,0.3333333,0.0,0.5,,0.0,0.0,0.0,1.0,1.0,0.2,,0.518941,1644
0.2,0.375,0.0,0.365625,0.3333333,0.0,0.1666667,,0.0,0.0,0.5,1.0,0.0,0.0,1.0,0.730473,1645
0.0,0.0,0.25,0.219375,0.3333333,0.0,0.3333333,,0.0,0.0,0.0,1.0,1.0,0.2,1.0,0.682271,1646
0.0,0.0,0.25,0.24375,0.6666667,0.25,0.6666667,,1.0,0.0,0.0,1.0,0.6666667,0.4,,0.632021,1647
0.0,0.0,0.0,0.1491687,0.3333333,0.0,0.1666667,,0.0,0.0,0.0,1.0,0.3333333,0.0,,0.720168,1648
0.0,0.0,0.0,0.165625,0.3333333,0.0,0.3333333,,0.0,0.0,0.0,1.0,0.6666667,0.0,,0.619564,1649
0.4,0.125,0.25,0.225,0.3333333,0.0,0.5,,0.0,0.0,0.0,1.0,1.0,0.4,,0.583264,1650
0.8,0.5,0.0,0.388125,1.0,1.0,0.8333333,0.4,0.0,0.0,0.5,1.0,1.0,0.2,0.5,0.516409,1651
0.0,0.125,0.0,0.10625,0.3333333,0.0,0.5,,0.0,0.0,0.0,1.0,1.0,0.0,,0.489985,1652
0.0,0.0,0.0,0.175,0.3333333,0.0,0.1666667,,1.0,0.0,0.0,1.0,1.0,0.2,1.0,0.541029,1653
0.0,0.375,0.25,0.196875,0.3333333,0.25,0.3333333,,0.0,1.0,0.0,1.0,0.0,0.0,,0.684009,1654
0.0,0.125,0.0,0.225,0.3333333,0.25,0.3333333,,0.0,0.0,0.5,1.0,1.0,0.4,,0.521708,1655
0.4,0.125,0.25,0.50625,0.6666667,0.5833333,0.6666667,,1.0,0.0,0.0,1.0,1.0,0.0,,0.512627,1656
