antiguedad,elevacion,escasez,falla_in,Falta_in,falta_dren,health,ingreso,ponding,CM,PRECIP,id,dens_pop
64,0.0,0.0625,0.58,0.1825,0.074,6.02125,0.8529,7.6625,0.075927,760,894,0.22143
64,0.0,0.0625,0.563,0.0625,0.074,2.84875,0.7933,7.49875,0.042845,756,895,0.09996
64,0.0,1.0,0.659,0.3373,0.074,8.7525,0.80345,15.75,0.224351,767,896,0.16549
64,0.0,0.0625,0.654,0.7769,0.018,11.14,0.78452,17.71,0.215565,748,897,0.15368
64,0.0,0.0625,0.664,0.9844,0.074,2.28125,0.74178,80.5,0.235119,752,898,0.08648
64,0.0,0.0625,0.679,1.0,0.074,10.80125,0.74045,76.45125,0.261953,741,899,0.31021
64,0.0,0.0625,0.68,0.0875,0.018,2.28,0.72228,95.625,0.265216,742,900,0.18442
64,0.0,0.0625,0.686,0.0469,0.074,2.95125,0.68631,95.625,0.276709,745,901,0.25121
64,0.0,0.0625,0.701,0.0237,0.074,1.8625,0.62169,95.625,0.304714,744,902,0.16207
64,0.0,0.0625,0.707,0.1644,0.077,3.40125,0.48746,94.15875,0.316792,759,903,0.51246
64,0.0,0.0625,0.57,0.1105,0.018,8.2225,0.8356,7.5175,0.05629,776,904,0.2176
64,0.0,0.0625,0.563,0.09,0.074,1.89875,0.83871,7.45,0.042622,764,905,0.04514
64,0.0,0.0625,0.572,0.0443,0.074,1.4275,0.74994,14.3125,0.060418,750,906,0.07789
64,0.0,0.0625,0.618,0.0652,0.018,0.18,0.73358,15.805,0.147001,757,907,0.07745
64,0.0,0.0625,0.692,0.0361,0.018,4.70375,0.69169,95.39375,0.286862,746,908,0.24004
64,0.0,0.0625,0.703,0.0714,0.018,2.09,0.60871,95.27,0.309177,743,909,0.16828
64,0.0,0.0625,0.58,0.0245,0.074,1.8425,0.76885,15.75,0.075927,747,910,0.17162
64,0.0,0.0625,0.606,0.1257,0.074,3.9025,0.73089,34.805,0.124658,748,911,0.17026
64,0.0,0.0625,0.661,0.1015,0.074,6.1225,0.79055,36.1375,0.227866,742,912,0.14321
64,0.0,0.0625,0.682,0.0667,0.075,11.22125,0.74636,35.935,0.267615,751,913,0.20287
64,0.0,0.0625,0.708,0.0807,0.018,8.54375,0.79246,26.5,0.317713,756,914,0.27775
64,0.0,0.0625,0.708,0.0794,0.074,4.77875,0.7479,49.71125,0.317964,753,915,0.19217
64,0.0,0.0625,0.707,0.0723,0.079,2.74,0.72857,43.92625,0.316485,745,916,0.11393
64,0.0,0.0625,0.709,0.0276,0.074,1.8925,0.72959,6.89,0.318856,742,917,0.27651
64,0.0,0.0625,0.721,0.0183,0.018,2.40375,0.74903,3.9025,0.343347,747,918,0.32929
64,0.0,0.0625,0.564,0.0353,1.0,2.91875,0.74865,34.52,0.043794,759,919,0.22247
64,0.0,0.0625,0.609,0.0268,0.074,0.3075,0.7846,36.22875,0.129986,743,920,0.09691
64,0.0,0.0625,0.646,0.0626,0.079,4.275,0.76077,36.3075,0.199888,821,921,0.19811
64,0.0,0.0625,0.673,0.0438,0.018,14.31375,0.80678,36.535,0.25113,762,922,0.25727
64,0.0,0.0625,0.693,0.0969,0.074,4.40125,0.76353,26.5,0.288954,749,923,0.33895
64,0.0,0.0625,0.697,0.0995,0.075,10.835,0.74081,26.5,0.296625,753,924,0.44504
64,0.0,0.0625,0.71,0.0694,0.018,2.85625,0.70918,25.26375,0.320725,753,925,0.42065
64,0.0,0.0625,0.718,0.0526,0.076,2.635,0.74747,25.25,0.335983,747,926,0.34496
64,0.0,0.0625,0.72,0.1319,0.074,1.505,0.70686,6.2325,0.34,749,927,0.1888
64,0.0,0.0625,0.554,0.1503,0.074,4.16375,0.80286,16.875,0.02569,780,928,0.23756
64,0.0,0.0625,0.564,0.0867,0.074,3.60375,0.78326,24.975,0.045467,745,929,0.18704
64,0.0,0.0625,0.581,0.0577,0.074,0.31,0.73527,7.3025,0.076541,762,930,0.12283
64,0.0,0.0625,0.599,0.0541,0.074,0.49625,0.8415,7.50625,0.111018,766,931,0.18528
64,0.0,0.0625,0.637,0.0918,0.074,6.12125,0.78323,36.1975,0.182455,764,932,0.15162
64,0.0,0.0625,0.661,0.0231,0.074,0.42125,0.7359,20.5,0.22781,764,933,0.02323
64,0.0,0.0625,0.687,0.0287,0.077,5.20375,0.73731,26.5,0.277545,757,934,0.42772
64,0.0,0.0625,0.71,0.0209,0.018,2.59625,0.70638,25.21,0.320781,745,935,0.48268
64,0.0,0.0625,0.719,0.0233,0.074,2.44875,0.72344,25.09625,0.338298,748,936,0.45774
64,0.0,0.0625,0.727,0.0284,0.074,1.655,0.7132,25.25,0.35431,744,937,0.40921
64,0.0,0.0625,0.716,0.0436,0.078,0.84375,0.79126,6.42125,0.332971,739,938,0.26771
64,0.0,0.0625,0.721,0.0286,0.074,0.68125,0.7714,4.27875,0.342148,745,939,0.20986
64,0.0,0.0625,0.725,0.0158,0.018,2.355,0.74407,0.4375,0.349261,752,940,0.41339
64,0.0,0.0625,0.55,0.0509,0.074,3.7875,0.81363,18.0225,0.017406,752,941,0.20822
64,0.0,0.0625,0.562,0.0846,0.074,4.23875,0.81462,20.4725,0.040167,771,942,0.22179
64,0.0,0.0625,0.569,0.108,0.074,2.0175,0.81844,12.85125,0.053863,767,943,0.18371
64,0.0,0.0625,0.567,0.0936,0.018,2.49625,0.79504,5.375,0.050572,756,944,0.23385
64,0.0,0.0625,0.587,0.1234,0.074,0.795,0.83434,5.375,0.088731,775,945,0.2381
64,0.0,0.0625,0.601,0.0929,0.018,0.9025,0.78583,22.97125,0.115258,770,946,0.20671
64,0.0,0.0625,0.612,0.0868,0.074,3.87375,0.81425,24.36125,0.136234,760,947,0.21237
64,0.0,0.0625,0.619,0.0778,0.074,7.49625,0.76982,25.005,0.149847,754,948,0.33239
64,0.0,0.0625,0.625,0.0419,1.0,1.615,0.79909,109.285,0.160223,762,949,0.03969
64,0.0,0.0625,0.687,0.0744,0.074,2.60125,0.70887,25.91375,0.278577,750,950,0.36782
64,0.0,0.0625,0.717,0.0673,0.074,1.05375,0.72928,24.8275,0.335537,747,951,0.32298
64,0.0,0.0625,0.547,0.0812,0.074,3.3,0.81664,20.00125,0.01272,747,952,0.10678
64,0.0,0.0625,0.559,0.0291,0.074,0.32625,0.81377,5.37375,0.035983,777,953,0.14092
64,0.0,0.0625,0.569,0.0634,0.074,0.24,0.83634,5.37625,0.055035,767,954,0.16489
64,0.0,0.0625,0.575,0.0289,0.074,0.31125,0.81178,21.67125,0.065356,755,955,0.17235
64,0.0,0.0625,0.585,0.0227,0.074,0.75625,0.78908,22.125,0.084184,776,956,0.20839
64,0.0,0.0625,0.597,0.0394,0.074,0.7575,0.78917,22.125,0.107755,760,957,0.29514
64,0.0,0.0625,0.624,0.0616,0.074,6.295,0.80128,21.8625,0.159386,767,958,0.23941
64,0.0,0.0625,0.691,0.0642,0.074,2.76375,0.70094,4.125,0.285969,751,959,0.3777
64,0.0,0.0625,0.703,0.0483,0.018,2.5275,0.79036,4.5675,0.30742,745,960,0.22649
64,0.0,0.0625,0.707,0.0832,0.074,1.365,0.79226,2.9225,0.316151,741,961,0.16839
64,0.0,0.0625,0.714,0.1149,0.018,1.615,0.77828,2.75,0.329623,765,962,0.33647
64,0.0,0.0625,0.717,0.0411,0.085,2.79,0.78877,2.75,0.334421,741,963,0.33319
64,0.0,0.0625,0.682,0.0376,0.018,3.75375,0.76007,26.5,0.268006,746,964,0.16967
64,0.0,0.0625,0.687,0.0841,0.074,2.02875,0.77077,26.5,0.277824,744,965,0.36639
33,0.0,0.0625,0.27,0.055,0.0,0.11625,0.2971,0.0,0.000391,813,966,0.0
33,0.0,0.0625,0.267,0.1055,0.074,3.45875,0.71778,0.07875,0.0,727,967,0.03341
33,0.0,0.0625,0.266,0.1009,0.0,0.0,0.2971,0.005,0.0,762,968,0.0
64,0.0,0.0625,0.536,0.105,0.018,3.8825,0.2971,0.805,0.0,810,969,0.30474
64,0.0,0.0625,0.544,0.0973,0.018,9.525,0.72975,3.71,0.00583,732,970,0.20779
64,0.0,0.0625,0.551,0.0298,0.074,9.31,0.85263,4.435,0.019861,822,971,0.22425
64,0.0,0.0625,0.554,0.075,0.018,0.63625,0.80989,2.42625,0.025607,782,972,0.19078
64,0.0,0.0625,0.559,0.0676,0.074,0.06625,0.91951,2.4175,0.035537,841,973,0.00312
64,0.0,0.0625,0.539,0.1007,1.0,3.37125,0.83055,0.2475,0.0,818,974,0.42011
64,0.0,0.0625,0.538,0.1117,0.074,3.94,0.74095,0.265,0.0,816,975,0.34331
64,0.0,0.0625,0.537,0.0684,0.018,2.90375,0.73807,1.8725,0.0,815,976,0.35773
64,0.0,0.0625,0.537,0.0424,0.074,2.96875,0.74839,0.5975,0.0,787,977,0.28637
64,0.0,0.0625,0.537,0.0515,0.074,2.945,0.79052,1.04625,0.0,814,978,0.37004
64,0.0,0.0625,0.539,0.078,0.018,10.82125,0.76812,2.96625,0.0,794,979,0.42184
64,0.0,0.0625,0.541,0.0432,0.018,5.41875,0.76956,4.875,0.001172,820,980,0.20199
64,0.0,0.0625,0.543,0.2,0.076,9.6175,0.77605,5.18,0.005523,764,981,0.3203
64,0.0,0.0625,0.546,0.0723,0.018,13.47375,0.80788,7.045,0.010683,805,982,0.28374
64,0.0,0.0625,0.55,0.0678,0.075,22.235,0.8332,7.5675,0.018326,796,983,0.32318
64,0.0,0.0625,0.552,0.0961,0.018,0.0,0.2971,5.9,0.022064,785,984,0.00876
64,0.0,0.0625,0.558,0.0555,0.074,0.4525,0.83458,2.31375,0.033026,771,985,0.14571
64,0.0,0.0625,0.57,0.0054,0.074,3.0725,0.76618,7.15375,0.055146,792,986,0.3812
64,0.0,0.0625,0.537,0.0382,0.0,0.0,0.2971,1.40625,0.0,784,987,0.0
64,0.0,0.0625,0.539,0.0417,0.074,0.03875,0.92002,0.0,0.0,774,988,0.00124
64,0.0,0.0625,0.538,0.0168,0.075,5.1775,0.7353,0.515,0.0,782,989,0.39145
64,0.0,0.0625,0.538,0.0479,0.018,4.56375,0.74161,1.5625,0.0,777,990,0.51406
64,0.0,0.0625,0.542,0.0595,0.075,14.45125,0.76519,7.2475,0.003515,911,991,0.41068
64,0.0,0.0625,0.555,0.1024,0.074,1.775,0.79426,13.0,0.026722,763,992,0.33389
64,0.0,0.0625,0.558,0.0895,0.018,2.6725,0.83484,12.98375,0.033305,801,993,0.49281
33,0.0,0.0625,0.266,0.1131,1.0,0.0,0.2971,6.975,0.0,826,994,0.0
64,0.0,0.0625,0.537,0.0735,0.074,1.31875,0.87464,2.85,0.0,782,995,0.38201
64,0.0,0.0625,0.538,0.0481,0.074,1.41875,0.86835,3.01625,0.0,811,996,0.28665
64,0.0,0.0625,0.538,0.0585,0.074,0.81875,0.87193,2.95125,0.0,807,997,0.24434
33,0.0,0.0625,0.267,0.0445,0.018,0.50875,0.80522,2.02375,0.0,788,998,0.06453
64,0.0,0.0625,0.538,0.018,0.078,1.73,0.66734,0.38875,0.0,792,999,0.34741
64,0.0,0.0625,0.539,0.0642,0.074,2.5575,0.67851,1.41875,0.0,796,1000,0.61855
64,0.0,0.0625,0.54,0.0174,0.074,2.1125,0.67955,0.9375,0.0,791,1001,0.68525
64,0.0,0.0625,0.545,0.0471,0.018,18.4075,0.76786,2.07,0.008759,771,1002,0.41233
33,0.0,0.0625,0.268,0.0275,0.074,0.80375,0.90594,7.83,0.0,835,1003,0.08645
33,0.0,0.0625,0.268,0.0263,1.0,1.67,0.86258,0.8075,0.0,796,1004,0.3465
33,0.0,0.0625,0.268,0.0617,1.0,1.37125,0.85615,0.755,0.0,803,1005,0.3894
64,0.0,0.0625,0.537,1.0,0.074,1.01125,0.92069,4.77875,0.0,790,1006,0.07253
64,0.0,0.0625,0.54,0.0395,0.074,1.46625,0.78641,3.30375,0.0,811,1007,0.23131
64,0.0,0.0625,0.543,0.0398,0.018,1.87875,0.72745,4.56125,0.004714,813,1008,0.20174
64,0.0,0.0625,0.546,0.0458,0.074,1.66,0.92243,6.46,0.011213,773,1009,0.14191
64,0.0,0.0625,0.555,0.0418,0.074,7.16,0.81122,12.87375,0.028145,768,1010,0.14922
64,0.0,0.0625,0.563,0.0435,0.075,2.30875,0.72044,12.955,0.04318,767,1011,0.51991
64,0.0,0.0625,0.568,0.042,0.018,1.28,0.74285,9.4575,0.051967,760,1012,0.36881
33,0.1,0.0625,0.269,0.0149,0.074,0.01,0.93656,2.54375,0.0,765,1013,0.0092
64,0.1,0.0625,0.541,0.0192,0.0,0.0,0.2971,3.11875,0.000335,883,1014,0.0
64,0.0,0.0625,0.54,0.0874,0.074,0.0,0.89511,7.27,0.0,903,1015,0.0008
64,0.0,0.0625,0.539,0.0356,0.074,0.7875,0.87428,7.09125,0.0,790,1016,0.15936
64,0.0,0.0625,0.539,0.0307,0.018,0.0025,0.2971,3.77,0.0,830,1017,0.01322
64,0.0,0.0625,0.543,0.052,0.018,2.085,0.88177,3.7725,0.004268,883,1018,0.10764
64,0.0,0.0625,0.555,0.0307,1.0,0.05625,0.92598,11.6025,0.026695,783,1019,0.01474
64,0.0,0.0625,0.558,0.0591,0.074,0.17,0.83817,12.8775,0.032664,794,1020,0.07065
64,0.0,0.0625,0.57,0.0404,0.074,0.6175,0.84446,12.86625,0.055314,771,1021,0.12022
64,0.1,0.0625,0.541,0.0496,0.074,0.04125,0.2971,1.3225,0.000614,811,1022,0.02777
64,0.0,0.0625,0.538,0.0202,0.074,0.70375,0.81728,1.8225,0.0,782,1023,0.27678
64,0.0,0.0625,0.537,0.0402,0.074,0.44,0.70293,2.31625,0.0,780,1024,0.10559
64,0.0,0.0625,0.539,0.0529,0.074,0.40125,0.77007,4.1825,0.0,772,1025,0.07693
64,0.0,0.0625,0.544,0.0396,0.018,0.53875,0.69286,4.18,0.005886,800,1026,0.12889
64,0.0,0.0625,0.553,0.0911,0.074,2.51625,0.77312,3.37375,0.023821,775,1027,0.25837
64,0.0,0.0625,0.561,0.0855,0.074,1.43625,0.85618,3.28,0.039861,792,1028,0.17734
64,0.0,0.0625,0.568,0.0345,0.018,1.37375,0.77014,3.895,0.052162,778,1029,0.09336
64,0.0,0.0625,0.574,0.0471,0.074,1.01,0.73706,5.1025,0.063905,784,1030,0.10359
64,0.0,0.0625,0.573,0.0609,0.018,2.4425,0.80883,5.12,0.062064,818,1031,0.18045
64,0.0,0.0625,0.574,0.0515,0.018,2.8075,0.63351,6.85375,0.063961,763,1032,0.15986
64,0.0,0.0625,0.537,0.0734,0.074,0.58625,0.79616,1.70375,0.0,825,1033,0.15886
64,0.0,0.0625,0.538,0.0127,0.074,0.4925,0.75363,4.43,0.0,798,1034,0.34394
64,0.0,0.0625,0.537,0.0135,0.074,0.22375,0.69561,7.6375,0.0,782,1035,0.05789
64,0.0,0.0625,0.538,0.05,0.074,0.1425,0.61213,7.75,0.0,806,1036,0.16827
64,0.0,0.0625,0.541,0.0608,0.074,0.58125,0.7118,7.55875,0.000948,784,1037,0.08384
64,0.0,0.0625,0.555,0.057,0.074,0.8975,0.54427,0.32125,0.028173,770,1038,0.13317
33,0.0,0.0625,0.275,0.0598,0.074,0.68,0.87464,1.85375,0.009149,811,1039,0.00138
64,0.1,0.0625,0.538,0.0354,0.074,0.215,0.87987,2.81625,0.0,857,1040,0.12373
64,0.1,0.0625,0.539,0.0723,0.074,0.78875,0.75287,1.75,0.0,830,1041,0.21966
64,0.1,0.0625,0.537,0.033,0.074,1.21625,0.79435,1.75,0.0,856,1042,0.34409
64,0.0,0.0625,0.537,0.0471,0.074,0.0225,0.8085,1.75,0.0,819,1043,0.075
64,0.0,0.0625,0.539,0.0857,0.074,0.23375,0.86016,4.0375,0.0,777,1044,0.04233
64,0.1,0.0625,0.537,0.0419,1.0,0.2725,0.84206,1.3975,0.0,835,1045,0.24369
64,0.1,0.0625,0.537,0.0627,0.074,0.1625,0.79707,3.16125,0.0,832,1046,0.07134
64,0.1,0.0625,0.538,0.0807,0.074,0.2275,0.85359,4.1075,0.0,818,1047,0.04899
64,0.1,0.0625,0.539,0.0237,0.074,0.07,0.7917,4.125,0.0,791,1048,0.04892
64,0.0,0.0625,0.545,0.0199,0.074,3.91125,0.79594,15.735,0.009428,783,1049,0.13953
64,0.1,0.0625,0.538,0.0508,0.074,0.05125,0.82219,1.89125,0.0,869,1050,0.04833
64,0.1,0.0625,0.537,0.0324,0.074,0.03375,0.82084,3.69125,0.0,792,1051,0.03553
64,0.1,0.0625,0.536,0.0208,0.074,0.0675,0.77124,3.78,0.0,838,1052,0.03451
64,0.1,0.0625,0.537,0.0503,0.074,0.04625,0.85329,4.105,0.0,812,1053,0.04549
64,0.1,0.0625,0.537,0.0272,0.074,0.00625,0.74917,4.125,0.0,834,1054,0.0535
64,0.1,0.0625,0.538,0.0168,0.074,0.035,0.81171,4.11125,0.0,850,1055,0.04366
64,0.1,0.0625,0.537,0.0186,0.074,0.01375,0.86491,4.09625,0.0,787,1056,0.02126
64,0.1,0.0625,0.537,0.0293,0.074,0.03375,0.80137,2.94875,0.0,833,1057,0.05262
64,0.0,0.0625,0.537,0.0599,0.074,0.2175,0.78435,2.95125,0.0,776,1058,0.07204
64,0.0,0.0625,0.54,0.0108,0.074,0.0,0.73256,4.05375,0.000139,828,1059,0.00821
33,0.0,0.0625,0.269,0.0458,0.074,0.01125,0.85534,1.3775,0.0,811,1060,0.00221
64,0.0,0.0625,0.544,0.0156,0.074,4.35875,0.86357,15.635,0.007336,786,1061,0.16508
33,0.1,0.0625,0.267,0.0311,0.074,0.0425,0.77935,2.44125,0.0,846,1062,0.02933
64,0.1,0.0625,0.538,0.0226,0.074,0.0425,0.76294,3.1175,0.0,898,1063,0.03586
64,0.1,0.0625,0.537,0.0259,0.074,0.03625,0.69675,2.9875,0.0,796,1064,0.02426
33,0.1,0.0625,0.266,0.0243,0.074,0.0275,0.73448,1.78125,0.0,798,1065,0.01932
33,0.0,0.0625,0.268,0.023,0.018,0.0,0.2971,1.3725,0.0,823,1066,0.0
33,0.1,0.0625,0.269,0.0183,1.0,0.0,0.2971,1.37375,0.0,784,1067,1e-05
64,0.1,0.0625,0.538,0.0502,0.074,0.3525,0.76214,0.875,0.0,868,1068,0.2694
64,0.1,0.0625,0.538,0.0344,0.074,0.2675,0.64517,0.87375,0.0,847,1069,0.43836
64,0.1,0.0625,0.54,0.0587,0.075,0.4925,0.70242,4.005,0.0,885,1070,0.40988
64,0.0,0.0625,0.543,0.0254,0.018,0.58375,0.64468,2.09375,0.005411,759,1071,0.30735
64,0.0,0.0625,0.54,0.0252,0.074,1.24,0.82651,1.69375,0.0,767,1072,0.29744
64,0.0,0.0625,0.54,0.0,0.018,1.0325,0.78945,3.96125,0.0,799,1073,0.36348
64,0.0,0.0625,0.54,0.0105,0.075,2.1675,0.80122,16.69375,0.0,805,1074,0.23599
64,0.0,0.0625,0.542,0.0166,0.018,18.12,0.83233,15.62875,0.003487,806,1075,0.27064
64,0.0,0.0625,0.542,0.0276,0.074,3.615,0.8338,16.6275,0.002622,808,1076,0.14061
64,0.0,0.0625,0.549,0.0496,0.075,3.6875,0.85266,5.58,0.016569,807,1077,0.29337
64,0.0,0.0625,0.54,0.0288,0.074,0.425,0.79493,19.25625,0.0,804,1078,0.1155
64,0.0,0.0625,0.55,0.0301,0.018,3.79125,0.82578,5.375,0.017936,828,1079,0.36141
64,0.0,0.0625,0.547,0.0335,0.074,2.725,0.82791,5.61,0.012636,818,1080,0.30217
64,0.0,0.0625,0.564,0.0144,0.018,0.9625,0.86118,5.66375,0.045328,797,1081,0.38224
33,0.1,0.0625,0.268,0.0685,0.074,0.025,0.8609,2.125,0.0,825,1082,0.03326
33,0.2,0.0625,0.269,0.0327,0.074,0.01,0.72112,2.125,0.0,876,1083,0.04348
33,0.2,0.0625,0.267,0.0656,0.074,0.0425,0.81991,2.125,0.0,822,1084,0.04762
33,0.2,0.0625,0.269,0.0604,0.074,0.04875,0.87075,2.15,0.0,793,1085,0.03592
33,0.1,0.0625,0.268,0.0208,0.074,0.08375,0.74423,2.8975,0.0,764,1086,0.05873
33,0.1,0.0625,0.268,0.0181,0.074,0.075,0.68851,1.09,0.0,784,1087,0.0215
33,0.2,0.0625,0.266,0.0266,0.074,0.06,0.8738,2.12,0.0,760,1088,0.04468
18,0.2,0.0625,0.133,0.0325,0.074,0.22625,0.79864,1.9725,0.0,774,1089,0.0547
64,0.0,0.0625,0.538,0.0214,1.0,1.055,0.69513,0.25375,0.0,787,1090,0.39751
64,0.0,0.0625,0.537,0.0197,0.018,1.5425,0.73897,0.0025,0.0,795,1091,0.53417
64,0.0,0.0625,0.539,0.0589,1.0,6.04625,0.77131,0.25,0.0,767,1092,0.65576
64,0.0,0.0625,0.539,0.0375,0.018,8.75375,0.72574,0.1725,0.0,778,1093,0.34699
64,0.1,0.0625,0.54,0.0195,0.074,0.1125,0.9194,2.9525,0.0,818,1094,0.3768
64,0.1,0.0625,0.54,0.0716,0.074,0.06875,0.90119,2.09625,0.0,789,1095,0.14483
64,0.0,0.0625,0.699,0.0501,0.076,1.385,0.69966,1.87875,0.300307,746,1096,0.41827
64,0.0,0.0625,0.725,0.0517,0.074,1.5875,0.72125,1.875,0.3506,736,1097,0.45047
64,0.0,0.0625,0.725,0.0305,0.074,3.1975,0.79068,1.6375,0.350851,734,1098,0.21796
64,0.0,0.0625,0.745,0.0657,0.084,2.2275,0.65015,5.53625,0.387894,736,1099,0.19397
64,0.0,0.0625,0.772,0.104,0.086,2.14375,0.72068,11.75,0.438187,738,1100,0.31047
64,0.0,0.0625,0.774,0.0691,0.074,1.14,0.79075,11.7375,0.442566,734,1101,0.24114
64,0.0,0.0625,0.788,0.101,0.074,0.75625,0.78136,3.19,0.468675,722,1102,0.17526
64,0.0,0.0625,0.819,0.0523,0.018,0.9125,0.70134,4.01625,0.527503,721,1103,0.2911
64,0.0,0.0625,0.813,0.0417,0.074,1.3125,0.72723,5.34,0.516513,744,1104,0.32881
64,0.0,0.0625,0.835,0.0408,0.074,0.82,0.68828,6.875,0.55894,743,1105,0.30858
64,0.0,0.0625,0.821,0.0374,1.0,0.89625,0.70985,7.43125,0.532887,746,1106,0.31029
64,0.0,0.0625,0.709,0.0249,0.018,0.9775,0.71557,32.26375,0.319861,658,1107,0.27738
18,0.0,0.0625,0.445,0.1181,0.018,0.00125,0.2971,31.48625,0.587531,736,1108,0.00062
18,0.0,0.0625,0.433,0.0925,0.0,0.0,0.2971,2.31375,0.564826,719,1109,0.0
64,0.0,0.0625,0.728,0.0556,0.074,1.4475,0.68822,8.92,0.355453,738,1110,0.33082
64,0.0,0.0625,0.746,0.0333,0.074,1.03,0.74013,2.46,0.389651,740,1111,0.28032
64,0.0,0.0625,0.747,0.0263,1.0,1.37125,0.74871,2.4225,0.391911,745,1112,0.35404
64,0.0,0.0625,0.768,0.0235,0.074,1.04375,0.77533,11.595,0.431771,746,1113,0.28253
64,0.0,0.0625,0.774,0.0408,0.074,0.4275,0.7871,11.75,0.442957,744,1114,0.26943
64,0.0,0.0625,0.781,0.0135,0.074,0.73,0.69213,4.98375,0.456764,746,1115,0.31431
64,0.0,0.0625,0.719,0.0565,0.075,5.75875,0.63149,13.38625,0.338326,739,1116,0.63897
64,0.0,0.0625,0.732,0.0857,0.074,3.92625,0.6763,13.28,0.364184,744,1117,0.59182
64,0.0,0.0625,0.743,0.1091,1.0,1.055,0.68477,2.71,0.384184,744,1118,0.19303
64,0.0,0.0625,0.751,0.167,0.074,1.9,0.73087,4.4625,0.399191,745,1119,0.14112
64,0.0,0.0625,0.765,0.0589,0.018,1.56625,0.75661,11.37125,0.425941,741,1120,0.30426
64,0.0,0.0625,0.768,0.0542,0.074,1.5075,0.76214,11.75,0.432134,739,1121,0.36016
64,0.0,0.0625,0.772,0.0584,0.074,0.93875,0.75392,11.75,0.439107,739,1122,0.38685
64,0.0,0.0625,0.781,0.0234,0.018,1.39375,0.66624,5.3775,0.456513,742,1123,0.28608
64,0.0,0.0625,0.796,0.0348,0.074,1.00375,0.65783,0.165,0.485132,728,1124,0.34277
64,0.0,0.0625,0.807,0.0233,0.074,1.0375,0.75049,10.625,0.506332,732,1125,0.22799
64,0.0,0.0625,0.78,0.0314,0.074,1.065,0.722,10.5375,0.453529,738,1126,0.30776
64,0.0,0.0625,0.732,0.0237,0.074,1.3175,0.68478,32.83375,0.362678,748,1127,0.31997
64,0.0,0.0625,0.624,0.0268,0.074,1.10875,0.66785,32.34,0.159107,730,1128,0.27065
64,0.0,0.0625,0.592,0.036,1.0,0.96875,0.65252,6.69125,0.098159,748,1129,0.18063
18,0.0,0.0625,0.29,0.0513,0.018,1.33875,0.63277,3.51125,0.2947,740,1130,0.38601
64,0.0,0.0625,0.734,0.0736,0.018,3.43125,0.6698,3.3375,0.367141,737,1131,0.53429
64,0.0,0.0625,0.747,0.0969,0.075,4.1,0.68776,11.18125,0.391018,735,1132,0.45194
64,0.0,0.0625,0.774,0.0905,0.074,0.87625,0.74035,0.56,0.443264,742,1133,0.37748
64,0.0,0.0625,0.748,0.0794,0.077,4.67875,0.72671,11.515,0.393194,745,1134,0.47898
64,0.0,0.0625,0.765,0.0443,0.018,1.00375,0.70897,1.785,0.425467,741,1135,0.14395
64,0.0,0.0625,0.793,0.0496,0.074,1.06,0.70387,0.86125,0.479805,729,1136,0.17539
64,0.0,0.0625,0.798,0.0698,0.018,2.65125,0.6971,2.99625,0.488954,741,1137,0.38628
64,0.0,0.0625,0.8,0.0307,0.074,1.5475,0.74655,9.71,0.491492,725,1138,0.31825
64,0.0,0.0625,0.798,0.0308,0.074,1.2425,0.83198,0.54625,0.488229,736,1139,0.10499
64,0.0,0.0625,0.812,0.0295,0.079,1.22,0.75734,0.375,0.514282,737,1140,0.3765
64,0.0,0.0625,0.685,0.0652,0.018,1.95625,0.73512,1.42875,0.273891,725,1141,0.32838
64,0.0,0.0625,0.636,0.0904,0.074,0.5575,0.59937,3.465,0.18198,728,1142,0.17031
64,0.0,0.0625,0.737,0.038,0.074,2.38875,0.63707,2.385,0.37205,744,1143,0.38613
64,0.0,0.0625,0.741,0.0682,0.018,3.54625,0.69754,5.35,0.381144,742,1144,0.44003
64,0.0,0.0625,0.739,0.0662,0.074,1.82125,0.67529,0.64875,0.376206,735,1145,0.28074
64,0.0,0.0625,0.771,0.0444,0.0,0.0,0.2971,1.6925,0.43682,725,1146,0.00049
64,0.0,0.0625,0.785,0.0676,0.018,4.425,0.76774,0.94625,0.463096,743,1147,0.33959
64,0.0,0.0625,0.787,0.0235,0.074,1.87375,0.73853,0.375,0.467001,745,1148,0.28003
64,0.0,0.0625,0.8,0.0266,0.074,1.39,0.73165,0.3825,0.491994,731,1149,0.29326
64,0.0,0.0625,0.82,0.0354,0.018,2.09375,0.73451,0.375,0.530851,739,1150,0.27614
64,0.0,0.0625,0.74,0.0234,0.018,1.43625,0.73579,0.565,0.379163,734,1151,0.2133
64,0.0,0.0625,0.725,0.0116,0.074,0.49625,0.43437,2.3775,0.3506,737,1152,0.24334
64,0.0,0.0625,0.723,0.0825,0.074,3.125,0.67018,1.41625,0.346388,742,1153,0.26694
64,0.0,0.0625,0.746,0.0689,0.0,0.0,0.2971,3.16375,0.389623,746,1154,0.0
64,0.0,0.0625,0.764,0.0,1.0,1.545,0.76583,2.97875,0.424351,746,1155,0.40733
64,0.0,0.0625,0.771,0.0425,1.0,1.47,0.81823,22.10625,0.437183,743,1156,0.22175
64,0.0,0.0625,0.783,0.0,0.074,1.81625,0.7498,0.9825,0.460669,740,1157,0.24124
64,0.0,0.0625,0.792,0.0275,0.018,1.50875,0.75545,0.39625,0.477211,739,1158,0.23821
